"recipient","year","un_region","Aid_All","p4_polity2","fh_inverse_pr","fh_inverse_cl","Giniall","Corruption","Rents","Population","GDP","eu"
"Togo",1993,11,15.95003033,-2,1,3,42.58162752,2.848040246,7.087167263,15.222201,5.767268527,0
"Togo",1994,11,18.65334773,-2,2,3,35.29147255,2.665635174,11.15252399,15.24617605,5.882902489,0
"Togo",1995,11,19.05416235,-2,2,3,32.52365183,2.925853347,12.66692734,15.27051372,5.934097363,0
"Togo",1996,11,19.20765715,-2,2,3,28.09828327,3.190989412,11.27941799,15.29533556,5.993949438,0
"Togo",1997,11,19.01759602,-2,2,3,47.59908781,2.423111821,10.67863274,15.32054106,6.103077069,0
"Togo",1998,11,19.23541209,-2,2,3,45.50213211,2.932222294,10.74402907,15.34605893,6.054291831,0
"Togo",1999,11,18.84082093,-2,3,3,36.90676204,2.88876722,7.244916081,15.37175316,6.053112166,0
"Togo",2000,11,18.62468336,-2,3,3,44.11620934,3.568864993,8.725910902,15.3975265,6.019473173,0
"Togo",2001,11,18.11121667,-2,3,3,53.55571006,5.31647077,7.712127507,15.42339226,5.977205574,0
"Togo",2002,11,18.51003684,-2,2,3,40.95616014,4.055111299,8.191857308,15.44938232,5.941951224,0
"Togo",2003,11,18.77825895,-2,2,3,38.87769561,4.123836534,11.78043461,15.47544309,5.964246218,0
"Togo",2004,11,18.30308074,-2,2,3,41.12228009,2.329164357,7.239799023,15.50151147,5.959147088,0
"Togo",2005,11,18.69756256,-4,2,3,47.43031904,1.811068176,6.466980934,15.52754369,5.944849817,0
"Togo",2006,11,18.36785462,-4,2,3,34.20000076,2.4,6.136203289,15.55349031,5.958627745,0
"Togo",2007,11,19.11670608,-4,3,3,48.15540071,2.3,8.589059412,15.57935158,5.955412648,0
"Togo",2008,11,20.47331345,-4,3,3,41.99974627,2.7,15.23290634,15.60518302,5.951591984,0
"Togo",2009,11,20.28508427,-4,3,4,38.40732064,2.8,9.279921889,15.63106093,5.960214976,0
"Togo",2010,11,20.04766557,-2,3,4,47.53657247,2.4,8.408886075,15.65701434,5.973440731,0
"Tunisia",1991,15,21.09612044,-5,3,3,23.84458148,6.368646116,5.561167926,15.93395644,7.636222296,0
"Tunisia",1992,15,20.90048776,-5,2,3,42.69090782,4.992370989,4.768520247,15.95438778,7.690951574,0
"Tunisia",1993,15,20.84878045,-3,2,3,52.21342394,2.574859975,3.784475649,15.96403497,7.702966351,0
"Tunisia",1994,15,21.06103518,-3,2,3,41.7363807,5.429247699,3.121556126,15.98863596,7.709654814,0
"Tunisia",1995,15,20.8001849,-3,2,3,40.70000076,4.944442828,2.87555845,16.00800173,7.713533485,0
"Tunisia",1996,15,20.86967753,-3,2,3,31.67144572,4.104520711,3.451628137,16.02260846,7.767949715,0
"Tunisia",1997,15,20.9882551,-3,2,3,37.2094114,5.901985011,3.160548654,16.0363323,7.807206705,0
"Tunisia",1998,15,21.01502636,-3,2,3,36.31879185,5,2.193587407,16.04909921,7.841168432,0
"Tunisia",1999,15,21.13146427,-3,2,3,38.15907307,5,2.601399863,16.06214944,7.886902391,0
"Tunisia",2000,15,21.13190885,-3,2,3,40.79999924,5.2,4.687454712,16.07231346,7.922761478,0
"Tunisia",2001,15,21.55866472,-3,2,3,32.97426406,5.3,3.909085488,16.08253065,7.953734537,0
"Tunisia",2002,15,21.22753071,-4,2,3,48.79800435,4.8,3.49468712,16.09266502,7.960624852,0
"Tunisia",2003,15,21.18223541,-4,2,3,44.33981994,4.9,3.713640424,16.10194594,8.003742801,0
"Tunisia",2004,15,20.94082479,-4,2,3,43.34434472,5,4.232099898,16.1113127,8.049012198,0
"Tunisia",2005,15,21.12080615,-4,2,3,39.79999924,4.9,5.885707848,16.12099145,8.076813941,0
"Tunisia",2006,15,20.87784385,-4,2,3,37.75904003,4.6,6.111924808,16.13080455,8.121982755,0
"Tunisia",2007,15,21.20627083,-4,1,3,42.19853112,4.2,7.555038363,16.14035604,8.172837135,0
"Tunisia",2008,15,21.12019804,-4,1,3,40.89590517,4.4,13.12344867,16.15045635,8.209017296,0
"Tunisia",2009,15,21.09729022,-4,1,3,41.50665507,4.2,5.875845671,16.16111683,8.233802579,0
"Tunisia",2010,15,21.1662634,-4,1,3,38.5,4.3,6.78204152,16.1713615,8.255535129,0
"Turkey",1991,145,22.00728365,9,6,4,38.50800908,4.05,0.591612798,17.82122849,8.510111931,0
"Turkey",1992,145,21.16713293,9,6,4,42.66210665,4.05,0.635069475,17.83755634,8.542913568,0
"Turkey",1993,145,21.23833161,8,4,4,40.70910863,4.075347252,0.518235572,17.85351531,8.600681396,0
"Turkey",1994,145,20.97881727,8,3,3,44.79999924,2.404785497,0.671202791,17.86926645,8.537124058,0
"Turkey",1995,145,20.75362455,8,3,3,42.64264852,4.661975998,0.548538588,17.88491878,8.597304976,0
"Turkey",1996,145,21.19311379,8,4,3,38.52666352,3.54,0.554542616,17.90052005,8.652904338,0
"Turkey",1997,145,20.53951815,7,4,3,48.93811876,3.21,0.463851868,17.91604282,8.710424421,0
"Turkey",1998,145,21.60191223,7,4,3,43.34986051,3.4,0.227864644,17.93142423,8.717862787,0
"Turkey",1999,145,23.66614082,7,4,3,44.94258226,3.6,0.282514587,17.94656915,8.66848511,0
"Turkey",2000,145,24.20450172,7,4,3,40.09999847,3.8,0.353885528,17.96141103,8.719191764,0
"Turkey",2001,145,22.34712239,7,4,3,39.19038933,3.6,0.385134306,17.97595956,8.645981,0
"Turkey",2002,145,24.08492675,7,5,4,42.70000076,3.2,0.301479392,17.99024085,8.691513081,0
"Turkey",2003,145,21.742855,7,5,4,43.20000076,3.1,0.297563775,18.00422948,8.728837759,0
"Turkey",2004,145,21.63428459,7,5,5,42.70000076,3.2,0.297459024,18.01789656,8.804671357,0
"Turkey",2005,145,23.11547953,7,5,5,41.79999924,3.5,0.350868978,18.03123246,8.87200829,0
"Turkey",2006,145,22.39083075,7,5,5,40.29999924,3.8,0.442693071,18.04418694,8.925716534,0
"Turkey",2007,145,22.39510006,7,5,5,39.29999924,4.1,0.461326895,18.05678714,8.958745124,0
"Turkey",2008,145,22.0228968,7,5,5,42.20000076,4.6,0.596335445,18.06918538,8.952913659,0
"Turkey",2009,145,21.8832795,7,5,5,52.47866217,4.4,0.427361555,18.08158018,8.89105678,0
"Turkey",2010,145,22.27261133,7,5,5,45.06743023,4.4,0.559023162,18.09408522,8.966168336,0
"Turkmenistan",1991,143,19.75773731,-8,2,3,32.18822333,4.258686975,0,15.14320871,7.617363806,0
"Turkmenistan",1992,143,13.9833831,-9,1,2,24.10000038,3.990991628,0,15.17185409,7.426599576,0
"Turkmenistan",1993,143,16.48275288,-9,1,1,35.09999847,3.487668591,0,15.19978212,7.413560151,0
"Turkmenistan",1994,143,19.34021754,-9,1,1,58.71700372,5.553067703,77.81597042,15.2254023,7.197991084,0
"Turkmenistan",1995,143,18.18673186,-9,1,1,47.94748156,3.684088337,76.37604904,15.24773624,7.100933151,0
"Turkmenistan",1996,143,16.41033836,-9,1,1,42.27265106,1.80137176,0,15.26658326,7.146937038,0
"Turkmenistan",1997,143,19.43837713,-9,1,1,63.2474256,3.394892695,65.29222488,15.28246075,7.010021212,0
"Turkmenistan",1998,143,18.04748931,-9,1,1,42.09999847,3.862213808,37.65360444,15.29604475,7.06503,0
"Turkmenistan",1999,143,19.40979864,-9,1,1,40.52404016,1.941515943,60.742873,15.30828588,7.205509956,0
"Turkmenistan",2000,143,17.20232982,-9,1,1,32.19161566,1.871580239,0.000869799,15.31990324,7.247140093,0
"Turkmenistan",2001,143,16.62326969,-9,1,1,41.31592278,2.664587502,0.000768612,15.33102497,7.278539829,0
"Turkmenistan",2002,143,17.41661067,-9,1,1,42.70000076,2.381087736,0.000807045,15.34160403,7.270529265,0
"Turkmenistan",2003,143,17.22405957,-9,1,1,41.09999847,1.825186297,0.00079989,15.35195554,7.29234315,0
"Turkmenistan",2004,143,16.96855433,-9,1,1,41.40000153,2,0.000614662,15.36240816,7.330684567,0
"Turkmenistan",2005,143,17.45879399,-9,1,1,39.20000076,1.8,0.000549077,15.37320013,7.442467372,0
"Turkmenistan",2006,143,16.82118729,-9,1,1,29.98159606,2.2,0.001361172,15.38445871,7.535272318,0
"Turkmenistan",2007,143,19.02032855,-9,1,1,29.88032025,2,0.00127334,15.39618597,7.628439167,0
"Turkmenistan",2008,143,17.44797749,-9,1,1,33.27831841,1.8,0.001142513,15.40831957,7.753419317,0
"Turkmenistan",2009,143,16.73682216,-9,1,1,25.65843535,1.8,41.40059422,15.42073199,7.800251308,0
"Turkmenistan",2010,143,17.73153939,-9,1,1,40.87937687,1.6,44.97007568,15.4333124,7.875661683,0
"Uganda",1991,14,20.92138373,-7,2,2,56.22775945,3.27,20.64815712,16.71451687,5.305681812,0
"Uganda",1992,14,20.50107472,-7,2,3,38,3.27,25.25330734,16.74875235,5.305058635,0
"Uganda",1993,14,20.57982977,-4,2,3,39.20000076,1.658846051,18.91802788,16.78235255,5.351436146,0
"Uganda",1994,14,20.75271523,-4,3,3,45.12955501,2.779886725,19.11643982,16.81529222,5.380566033,0
"Uganda",1995,14,20.34462016,-4,3,4,35.05408299,3.406267046,19.59444809,16.84760976,5.457311337,0
"Uganda",1996,14,20.27751718,-4,4,4,37.09999847,2.71,18.64246941,16.8792609,5.51249928,0
"Uganda",1997,14,20.75596166,-4,4,4,33.77589834,2.732166346,16.85230446,16.91038779,5.531114506,0
"Uganda",1998,14,20.76483432,-4,4,4,44.14703896,2.6,16.79731673,16.94141331,5.547976501,0
"Uganda",1999,14,20.66592124,-4,3,3,43.09999847,2.2,12.46862221,16.97284284,5.594007414,0
"Uganda",2000,14,21.65044911,-4,2,3,44.90000153,2.3,12.05909075,17.00498398,5.592801871,0
"Uganda",2001,14,21.07131427,-4,2,3,41.41199692,1.9,12.42815208,17.03790152,5.61042212,0
"Uganda",2002,14,21.12159258,-4,2,4,43.59999847,2.1,14.23101742,17.07142938,5.660616517,0
"Uganda",2003,14,20.95690869,-4,3,4,41.95089719,2.2,21.8286528,17.1053453,5.689424274,0
"Uganda",2004,14,21.3084919,-4,3,4,52.93166536,2.6,15.22342913,17.13935832,5.72126672,0
"Uganda",2005,14,21.15910087,-1,3,4,42.20000076,2.5,14.14511719,17.17327382,5.748752622,0
"Uganda",2006,14,21.02166168,-1,3,4,42.59999847,2.7,13.37054141,17.20704127,5.817404068,0
"Uganda",2007,14,21.50465992,-1,3,4,35.39824258,2.8,15.70051396,17.24070916,5.864508704,0
"Uganda",2008,14,21.50932843,-1,3,4,47.68285084,2.6,16.87267472,17.27430993,5.914410055,0
"Uganda",2009,14,21.52628251,-1,3,4,42.59999847,2.5,14.22950889,17.30789837,5.950823728,0
"Uganda",2010,14,21.3406524,-1,3,4,42.90000153,2.5,11.89374137,17.34149492,5.96763834,0
"UAE",1991,145,13.7303666,-8,2,3,32.52361395,7.539365241,30.01058618,14.46156718,10.75051908,0
"UAE",1992,145,13.11589928,-8,2,3,42.16484548,6.733353728,26.04075869,14.51512528,10.72986317,0
"UAE",1993,145,16.62168669,-8,1,3,33.44444717,5.175038135,21.92175762,14.56746565,10.69005584,0
"UAE",1994,145,16.08701314,-8,2,3,48.63650474,5.477484181,19.7843909,14.61847984,10.70572926,0
"UAE",1995,145,18.23226617,-8,2,3,41.78436896,5.800931677,20.1167209,14.66835231,10.72059422,0
"UAE",1996,145,13.86528335,-8,2,3,41.34971681,6.387781511,23.03932016,14.72005659,10.72525519,0
"UAE",1997,145,13.9256392,-8,2,3,23.56009066,8.472329978,20.38685113,14.77447488,10.74955934,0
"UAE",1998,145,15.7029604,-8,2,3,32.89899547,7.105547314,13.53615068,14.82838266,10.69856725,0
"UAE",1999,145,14.24334893,-8,2,3,45.89207081,6.068113154,15.22715844,14.87802855,10.67753033,0
"UAE",2000,145,13.32980703,-8,2,3,37.07177093,8.598647458,24.42875006,14.92286849,10.73572253,0
"UAE",2001,145,14.65416769,-8,2,3,32.645924,7.070471402,20.4931469,14.95721554,10.71526936,0
"UAE",2002,145,14.37837493,-8,2,3,34.66714546,6.655720885,17.41414176,14.98612377,10.71040434,0
"UAE",2003,145,15.81813631,-8,2,2,28.86518634,5.2,21.59088752,15.03020191,10.75067231,0
"UAE",2004,145,15.7256378,-8,2,2,35.52860118,6.1,24.71921169,15.11260697,10.75962816,0
"UAE",2005,145,16.24374787,-8,2,2,56.48523098,6.2,30.54885813,15.2383497,10.68129504,0
"UAE",2006,145,15.79141861,-8,2,3,68.76712219,6.2,29.9356264,15.39976173,10.61371318,0
"UAE",2007,145,15.0296767,-8,2,3,89.95661329,5.7,27.76899986,15.57291096,10.47191135,0
"UAE",2008,145,13.04565521,-8,2,3,71.87283981,5.9,32.39357167,15.73223241,10.34400947,0
"UAE",2009,145,14.9709387,-8,2,3,89.97305473,6.5,20.62796046,15.85910715,10.16328098,0
"UAE",2010,145,17.73269539,-8,2,3,55.88098239,6.3,23.16481399,15.94867496,10.08993508,0
"United States",1991,21,15.5600844,10,7,7,42.79999924,7.76,1.069664888,19.34882495,10.38923637,0
"United States",1992,21,13.53256955,10,7,7,43.29999924,7.76,0.905838285,19.3626938,10.41029966,0
"United States",1993,21,13.71383197,10,7,7,45.40000153,8.424718422,0.874902629,19.3758806,10.42416414,0
"United States",1994,21,16.1422726,10,7,7,45.59999847,6.022215708,0.754006131,19.38814356,10.45153263,0
"United States",1995,21,13.54235608,10,7,7,45,9.536532202,0.79212149,19.40005143,10.46642786,0
"United States",1996,21,15.64679562,10,7,7,45.5,7.66,0.955253235,19.41168555,10.49207498,0
"United States",1997,21,13.43945516,10,7,7,45.90000153,7.61,0.791790437,19.42372515,10.52383517,0
"United States",1998,21,18.1197062,10,7,7,45.59999847,7.5,0.441532372,19.4353823,10.5557265,0
"United States",1999,21,17.99882511,10,7,7,45.79999924,7.5,0.389388485,19.4468657,10.59099789,0
"United States",2000,21,18.64047289,10,7,7,46.20000076,7.8,0.967164286,19.45799339,10.61994344,0
"United States",2001,21,18.11709233,10,7,7,46.59999847,7.6,0.799884718,19.4678908,10.61976846,0
"United States",2002,21,18.44522283,10,7,7,46.20000076,7.7,0.626839335,19.47716878,10.62820385,0
"United States",2003,21,18.04396211,10,7,7,46.40000153,7.5,0.912800168,19.48576359,10.64730259,0
"United States",2004,21,17.05451055,10,7,7,46.59999847,7.5,1.095310414,19.49501843,10.67522339,0
"United States",2005,21,15.55019641,10,7,7,46.90000153,7.6,1.466198035,19.50423557,10.69891675,0
"United States",2006,21,12.62394185,10,7,7,47,7.3,1.525799304,19.5138781,10.71558368,0
"United States",2007,21,18.64279019,10,7,7,46.29999924,7.2,1.609135039,19.52338866,10.7236506,0
"United States",2008,21,16.85754515,10,7,7,46.59999847,7.3,2.520017818,19.53284731,10.71159188,0
"United States",2009,21,18.5909283,10,7,7,46.79999924,7.5,0.980839282,19.54161382,10.6743886,0
"United States",2010,21,16.51412056,10,7,7,47,7.1,1.203088649,19.54990725,10.69105779,0
"Uruguay",1991,5,19.98161579,10,7,6,49.47843514,4.348642349,1.500977278,14.9571619,8.311626055,0
"Uruguay",1992,5,19.87665378,10,7,6,40.20000076,4.15401634,1.162445307,14.96439033,8.380725025,0
"Uruguay",1993,5,19.27568866,10,6,6,39.3501987,5.607229395,0.962558568,14.97172077,8.399623049,0
"Uruguay",1994,5,19.40642164,10,6,6,42.60663327,4.106354562,0.756035864,14.97904723,8.462581162,0
"Uruguay",1995,5,19.76352856,10,6,6,42.09999847,5.179054195,0.825357616,14.98625217,8.440794431,0
"Uruguay",1996,5,20.2539772,10,7,6,42.59999847,4.334156485,0.819433749,14.9934222,8.487903832,0
"Uruguay",1997,5,20.50410476,10,7,6,42.70000076,4.14,0.758352019,15.00046842,8.562876982,0
"Uruguay",1998,5,20.24452595,10,7,6,43.79999924,4.3,0.754088297,15.00690772,8.600635317,0
"Uruguay",1999,5,19.11809835,10,7,6,57.64757275,4.4,0.64782244,15.01212153,8.57583889,0
"Uruguay",2000,5,20.12902008,10,7,7,44.40000153,5.674814104,0.476989394,15.01572862,8.552743829,0
"Uruguay",2001,5,20.1218846,10,7,7,46.20000076,5.1,0.570139177,15.01751002,8.51176277,0
"Uruguay",2002,5,22.46606892,10,7,7,46.59999847,5.1,1.200315014,15.01773183,8.431068079,0
"Uruguay",2003,5,20.3423248,10,7,7,46.20000076,5.5,1.825382072,15.01710383,8.439716663,0
"Uruguay",2004,5,18.87597417,10,7,7,47.40000153,6.2,1.876387909,15.01662588,8.489024399,0
"Uruguay",2005,5,20.95024409,10,7,7,45.90000153,5.9,1.998217471,15.01702685,8.560573163,0
"Uruguay",2006,5,19.50716891,10,7,7,47.20000076,6.4,2.40151374,15.01854802,8.599220109,0
"Uruguay",2007,5,20.13591505,10,7,7,47.59999847,6.7,3.02895534,15.02099742,8.660135215,0
"Uruguay",2008,5,20.234115,10,7,7,46.29999924,6.9,4.025971092,15.02414189,8.726294243,0
"Uruguay",2009,5,21.13001864,10,7,7,46.29999924,6.7,3.298851036,15.0275798,8.746096762,0
"Uruguay",2010,5,20.40122035,10,7,7,45.29999924,6.9,4.288275942,15.03101126,8.823360909,0
"Uzbekistan",1991,143,18.95177379,-9,2,3,35.38126841,3.120331847,17.677847,16.85774467,6.278408404,0
"Uzbekistan",1992,143,14.94190954,-9,2,2,44.32215025,2.98080045,19.03128935,16.88118858,6.136180951,0
"Uzbekistan",1993,143,19.11235237,-9,1,1,33.09999847,2.855247981,22.45154363,16.90391317,6.09018774,0
"Uzbekistan",1994,143,18.09865776,-9,1,1,24.19692304,2.731484336,22.73480508,16.9235442,6.017155926,0
"Uzbekistan",1995,143,20.2461186,-9,1,1,39.44972843,2.497098783,24.52245922,16.94161298,5.990046403,0
"Uzbekistan",1996,143,20.45949649,-9,1,2,30.03872017,2.812380183,31.59124897,16.96073984,5.98777666,0
"Uzbekistan",1997,143,20.23110795,-9,1,2,40.95820569,1.451289424,28.11234014,16.97959223,6.019617386,0
"Uzbekistan",1998,143,19.89717818,-9,1,2,45,1.969398368,20.44535623,16.99568713,6.045623659,0
"Uzbekistan",1999,143,20.03930765,-9,1,2,41.58258459,1.8,17.21817411,17.00646622,6.076945751,0
"Uzbekistan",2000,143,19.92541567,-9,1,2,28,2.4,50.768283,17.02030369,6.100404068,0
"Uzbekistan",2001,143,20.06323354,-9,1,2,47.20000076,2.7,57.00714876,17.03296337,6.128886326,0
"Uzbekistan",2002,143,20.60747786,-9,1,2,32,2.9,52.36994774,17.04520169,6.155868724,0
"Uzbekistan",2003,143,19.83775085,-9,1,2,35.20000076,2.4,80.10832028,17.05683844,6.185373915,0
"Uzbekistan",2004,143,20.06982193,-9,1,2,36.95817593,2.3,79.37024152,17.06837613,6.248015621,0
"Uzbekistan",2005,143,19.64015624,-9,1,1,39.73306506,2.2,4.592039083,17.08000963,6.304040767,0
"Uzbekistan",2006,143,19.35507936,-9,1,1,37.96835295,2.1,89.22043242,17.0922118,6.362297067,0
"Uzbekistan",2007,143,19.59582549,-9,1,1,49.95335385,1.7,72.8651758,17.10644655,6.438816681,0
"Uzbekistan",2008,143,19.14903171,-9,1,1,47.55008375,1.8,88.07335643,17.12249982,6.508941104,0
"Uzbekistan",2009,143,19.70120836,-9,1,1,39.36531311,1.7,35.67588238,17.13937323,6.569954233,0
"Uzbekistan",2010,143,20.01727619,-9,1,1,39.65192078,1.6,30.48374079,17.16760173,6.623305723,0
"Venezuela",1991,5,20.72646839,9,7,5,48.28525117,2.5,30.87235484,16.82212407,8.641413457,0
"Venezuela",1992,5,21.33488364,8,5,5,41.29999924,2.5,26.32785302,16.84524036,8.67713641,0
"Venezuela",1993,5,21.10542189,8,5,5,41.79999924,4.094173476,24.84406692,16.86763555,8.65749132,0
"Venezuela",1994,5,19.10021461,8,5,5,45.68473717,5.493888787,24.58188903,16.88943492,8.611916457,0
"Venezuela",1995,5,20.00357499,8,5,5,46.40000153,3.923615139,21.97994764,16.91073263,8.629374573,0
"Venezuela",1996,5,21.09473387,8,6,5,48.59999847,2.5,33.56244284,16.93154882,8.606578053,0
"Venezuela",1997,5,19.88114463,8,6,5,48,2.77,26.14406499,16.95188195,8.648007067,0
"Venezuela",1998,5,21.15754378,8,6,5,47,2.3,15.25593255,16.97177454,8.63105072,0
"Venezuela",1999,5,20.02553147,7,4,4,46.90000153,2.6,17.25435041,16.99127018,8.549993905,0
"Venezuela",2000,5,20.90474908,7,5,3,44.09999847,2.7,26.29187256,17.01040319,8.56706691,0
"Venezuela",2001,5,21.62368488,6,5,3,46.40000153,2.8,21.20019585,17.02919055,8.581658584,0
"Venezuela",2002,5,21.01686688,6,5,4,47.40000153,2.5,25.59768808,17.047643,8.470480484,0
"Venezuela",2003,5,20.43056012,6,5,4,46.09999847,2.4,30.96841079,17.06577725,8.371620878,0
"Venezuela",2004,5,17.73946262,6,5,4,45.29999924,2.3,37.80975878,17.08360792,8.521730574,0
"Venezuela",2005,5,21.31830196,6,4,4,47.5,2.3,44.09717962,17.10114358,8.602391053,0
"Venezuela",2006,5,20.7396324,5,4,4,43.40000153,2.3,42.69162964,17.11839225,8.6792896,0
"Venezuela",2007,5,20.76377715,5,4,4,41.5,2,33.44661787,17.13535098,8.746244203,0
"Venezuela",2008,5,18.78447121,5,4,4,40.29999924,1.9,33.9080832,17.15200272,8.781025161,0
"Venezuela",2009,5,20.79202691,-3,3,4,40,1.9,18.73034301,17.16832409,8.732159414,0
"Venezuela",2010,5,21.43510031,-3,3,3,38.40000153,2,20.00464924,17.18429779,8.701193303,0
"Vietnam",1991,35,19.51403238,-7,1,1,39.21546074,1.931113687,11.61357444,18.02381456,5.74765078,0
"Vietnam",1992,35,20.26733493,-7,1,1,35.70000076,2.705390458,14.3357494,18.04161557,5.812774909,0
"Vietnam",1993,35,20.84897569,-7,1,1,32.79999924,1.806739328,9.914444875,18.05891429,5.873110437,0
"Vietnam",1994,35,21.53012456,-7,1,1,41.2504885,1.090565558,9.127130756,18.07571554,5.941008547,0
"Vietnam",1995,35,21.34009485,-7,1,1,39.63587422,0.698947444,9.897896925,18.09211418,6.015733893,0
"Vietnam",1996,35,21.82991422,-7,1,1,31.6023633,0.610881201,9.951435706,18.10811427,6.089026062,0
"Vietnam",1997,35,21.76773647,-7,1,1,39.15804871,2.79,8.44422676,18.12371437,6.151794201,0
"Vietnam",1998,35,21.71213609,-7,1,1,35.70000076,2.5,6.789163403,18.13906424,6.192488651,0
"Vietnam",1999,35,21.64168593,-7,1,1,40.81760821,2.6,7.247090099,18.15406455,6.224119858,0
"Vietnam",2000,35,21.55722633,-7,1,2,20.34609318,2.5,10.64440983,18.1674761,6.276377282,0
"Vietnam",2001,35,22.04227407,-7,1,2,36.88119431,2.6,9.852722544,18.18014304,6.323797349,0
"Vietnam",2002,35,21.72315993,-7,1,2,35.09999847,2.4,8.918192238,18.19174168,6.373489656,0
"Vietnam",2003,35,21.74547877,-7,1,2,34.34801169,2.4,10.10881457,18.20336269,6.428583517,0
"Vietnam",2004,35,21.9974226,-7,1,2,38.79999924,2.6,13.77513047,18.21533291,6.48927261,0
"Vietnam",2005,35,22.03283961,-7,1,3,38.99964873,2.6,15.77703564,18.22700012,6.550365478,0
"Vietnam",2006,35,22.18411009,-7,1,3,37.70000076,2.6,15.80941728,18.23809355,6.60672464,0
